year,st,stateno,state,banfaninc,healthspendpc,govparty_a,sen_cont_alt,hs_cont_alt,hou_chamber,sen_chamber
1944,KY,17,Kentucky,0,,0,1,1,,
1944,LA,18,Louisiana,0,,1,1,1,,
1944,ME,19,Maine,0,,0,0,0,,
1944,MD,20,Maryland,0,,1,1,1,,
1944,MA,21,Massachusetts,0,,0,0,0,,
1944,MI,22,Michigan,0,,0,0,0,,
1944,MN,23,Minnesota,0,,0,,,,
1944,MS,24,Mississippi,0,,1,1,1,,
1944,MO,25,Missouri,0,,0,0.5,0,,
1944,MT,26,Montana,0,,0,0,0,,
1944,NE,27,Nebraska,0,,0,,,,
1944,NV,28,Nevada,0,,1,0,1,,
1944,NH,29,New Hampshire,0,,0,0,0,,
1944,NJ,30,New Jersey,0,,0,0,0,,
1944,NM,31,New Mexico,0,,1,1,1,,
1944,NY,32,New York,0,,0,0,0,,
1944,NC,33,North Carolina,0,,1,1,1,,
1944,ND,34,North Dakota,0,,1,0,0,,
1944,OH,35,Ohio,0,,0,0,0,,
1944,OK,36,Oklahoma,0,,1,1,1,,
1944,OR,37,Oregon,0,,0,0,0,,
1944,PA,38,Pennsylvania,0,,0,0,0,,
1944,RI,39,Rhode Island,0,,1,0,1,,
1944,SC,40,South Carolina,0,,1,1,1,,
1944,SD,41,South Dakota,0,,0,0,0,,
1944,TN,42,Tennessee,0,,1,1,1,,
1944,TX,43,Texas,0,,1,1,1,,
1944,UT,44,Utah,0,,1,1,1,,
1944,VT,45,Vermont,0,,0,0,0,,
1944,VA,46,Virginia,0,,1,1,1,,
1944,WA,47,Washington,0,,0,1,1,,
1944,WV,48,West Virginia,0,,1,1,1,,
1944,WI,49,Wisconsin,0,,0,0,0,,
1944,WY,50,Wyoming,0,,1,0,0,,
1945,AL,1,Alabama,0,,1,1,1,,
1945,AK,2,Alaska,0,,,,,,
1945,AZ,3,Arizona,0,,1,1,1,,
1945,AR,4,Arkansas,0,,1,1,1,,
1945,CA,5,California,0,,0,0,0,,
1945,CO,6,Colorado,0,,0,0,0,,
1945,CT,7,Connecticut,0,,0,1,0,,
1945,DE,8,Delaware,0,,0,0,0,,
1945,DC,8.5,District of Columbia,,,,,,,
1945,FL,9,Florida,0,,1,1,1,,
1945,GA,10,Georgia,0,,1,1,1,,
1945,HI,11,Hawaii,0,,,,,,
1945,ID,12,Idaho,0,,1,0,0,,
1945,IL,13,Illinois,0,,0,0,0,,
1945,IN,14,Indiana,0,,0,0,0,,
1945,IA,15,Iowa,0,,0,0,0,,
1945,KS,16,Kansas,0,,0,0,0,,
1945,KY,17,Kentucky,0,,0,1,1,,
1945,LA,18,Louisiana,0,,1,1,1,,
1945,ME,19,Maine,0,,0,0,0,,
1945,MD,20,Maryland,0,,1,1,1,,
1945,MA,21,Massachusetts,0,,1,0,0,,
1945,MI,22,Michigan,0,,0,0,0,,
1945,MN,23,Minnesota,0,,0,,,,
1945,MS,24,Mississippi,0,,1,1,1,,
1945,MO,25,Missouri,0,,1,0,0,,
1945,MT,26,Montana,0,,0,0,0,,
1945,NE,27,Nebraska,0,,0,,,,
1945,NV,28,Nevada,0,,1,0,1,,
1945,NH,29,New Hampshire,0,,0,0,0,,
1945,NJ,30,New Jersey,0,,0,0,0,,
1945,NM,31,New Mexico,0,,1,1,1,,
1945,NY,32,New York,0,,0,0,0,,
1945,NC,33,North Carolina,0,,1,1,1,,
1945,ND,34,North Dakota,0,,0,0,0,,
1945,OH,35,Ohio,0,,1,0,0,,
1945,OK,36,Oklahoma,0,,1,1,1,,
1945,OR,37,Oregon,0,,0,0,0,,
1945,PA,38,Pennsylvania,0,,0,0,0,,
1945,RI,39,Rhode Island,0,,1,0,1,,
1945,SC,40,South Carolina,0,,1,1,1,,
1945,SD,41,South Dakota,0,,0,0,0,,
1945,TN,42,Tennessee,0,,1,1,1,,
1945,TX,43,Texas,0,,1,1,1,,
1945,UT,44,Utah,0,,1,1,1,,
1945,VT,45,Vermont,0,,0,0,0,,
1945,VA,46,Virginia,0,,1,1,1,,
1945,WA,47,Washington,0,,1,1,1,,
1945,WV,48,West Virginia,0,,1,1,1,,
1945,WI,49,Wisconsin,0,,0,0,0,,
1945,WY,50,Wyoming,0,,1,0,0.5,,
1946,AL,1,Alabama,0,,1,1,1,,
1946,AK,2,Alaska,0,,,,,,
1946,AZ,3,Arizona,0,,1,1,1,,
1946,AR,4,Arkansas,0,,1,1,1,,
1946,CA,5,California,0,,0,0,0,,
1946,CO,6,Colorado,0,,0,0,0,,
1946,CT,7,Connecticut,0,,0,1,0,,
1946,DE,8,Delaware,0,,0,0,0,,
1946,DC,8.5,District of Columbia,,,,,,,
1946,FL,9,Florida,0,,1,1,1,,
1946,GA,10,Georgia,0,,1,1,1,,
1946,HI,11,Hawaii,0,,,,,,
1946,ID,12,Idaho,0,,1,0,0,,
1946,IL,13,Illinois,0,,0,0,0,,
1946,IN,14,Indiana,0,,0,0,0,,
1946,IA,15,Iowa,0,,0,0,0,,
1946,KS,16,Kansas,0,,0,0,0,,
1946,KY,17,Kentucky,0,,0,1,1,,
1946,LA,18,Louisiana,0,,1,1,1,,
1946,ME,19,Maine,0,,0,0,0,,
1946,MD,20,Maryland,0,,1,1,1,,
1946,MA,21,Massachusetts,0,,1,0,0,,
1946,MI,22,Michigan,0,,0,0,0,,
1946,MN,23,Minnesota,0,,0,,,,
1946,MS,24,Mississippi,0,,1,1,1,,
1946,MO,25,Missouri,0,,1,0,0,,
1946,MT,26,Montana,0,,0,0,0,,
1946,NE,27,Nebraska,0,,0,,,,
1946,NV,28,Nevada,0,,1,0,1,,
1946,NH,29,New Hampshire,0,,0,0,0,,
1946,NJ,30,New Jersey,0,,0,0,0,,
1946,NM,31,New Mexico,0,,1,1,1,,
1946,NY,32,New York,0,,0,0,0,,
1946,NC,33,North Carolina,0,,1,1,1,,
1946,ND,34,North Dakota,0,,0,0,0,,
1946,OH,35,Ohio,0,,1,0,0,,
1946,OK,36,Oklahoma,0,,1,1,1,,
1946,OR,37,Oregon,0,,0,0,0,,
1946,PA,38,Pennsylvania,0,,0,0,0,,
1946,RI,39,Rhode Island,0,,1,0,1,,
1946,SC,40,South Carolina,0,,1,1,1,,
1946,SD,41,South Dakota,0,,0,0,0,,
1946,TN,42,Tennessee,0,,1,1,1,,
1946,TX,43,Texas,0,,1,1,1,,
1946,UT,44,Utah,0,,1,1,1,,
1946,VT,45,Vermont,0,,0,0,0,,
1946,VA,46,Virginia,0,,1,1,1,,
1946,WA,47,Washington,0,,1,1,1,,
1946,WV,48,West Virginia,0,,1,1,1,,
1946,WI,49,Wisconsin,0,,0,0,0,,
1946,WY,50,Wyoming,0,,1,0,0.5,,
1947,AL,1,Alabama,0,,1,1,1,,
1947,AK,2,Alaska,0,,,,,,
1947,AZ,3,Arizona,0,,1,1,1,,
1947,AR,4,Arkansas,0,,1,1,1,,
1947,CA,5,California,0,,0,0,0,,
1947,CO,6,Colorado,0,,1,0,0,,
1947,CT,7,Connecticut,0,,0,0,0,,
1947,DE,8,Delaware,0,,0,0,0,,
1947,DC,8.5,District of Columbia,,,,,,,
1947,FL,9,Florida,0,,1,1,1,,
1947,GA,10,Georgia,0,,1,1,1,,
1947,HI,11,Hawaii,0,,,,,,
1947,ID,12,Idaho,0,,0,0,0,,
1947,IL,13,Illinois,0,,0,0,0,,
1947,IN,14,Indiana,0,,0,0,0,,
1947,IA,15,Iowa,0,,0,0,0,,
1947,KS,16,Kansas,0,,0,0,0,,
1947,KY,17,Kentucky,0,,0,1,1,,
1947,LA,18,Louisiana,0,,1,1,1,,
1947,ME,19,Maine,0,,0,0,0,,
1947,MD,20,Maryland,0,,1,1,1,,
1947,MA,21,Massachusetts,0,,0,0,0,,
1947,MI,22,Michigan,0,,0,0,0,,
1947,MN,23,Minnesota,0,,0,,,,
1947,MS,24,Mississippi,0,,1,1,1,,
1947,MO,25,Missouri,0,,1,0,0,,
1947,MT,26,Montana,0,,0,0,0,,
1947,NE,27,Nebraska,0,,0,,,,
1947,NV,28,Nevada,0,,1,0,1,,
1947,NH,29,New Hampshire,0,,0,0,0,,
1947,NJ,30,New Jersey,0,,0,0,0,,
1947,NM,31,New Mexico,0,,1,1,1,,
1947,NY,32,New York,0,,0,0,0,,
1947,NC,33,North Carolina,0,,1,1,1,,
1947,ND,34,North Dakota,0,,0,0,0,,
1947,OH,35,Ohio,0,,0,0,0,,
1947,OK,36,Oklahoma,0,,1,1,1,,
1947,OR,37,Oregon,0,,0,0,0,,
1947,PA,38,Pennsylvania,0,,0,0,0,,
1947,RI,39,Rhode Island,0,,1,0,1,,
1947,SC,40,South Carolina,0,,1,1,1,,
1947,SD,41,South Dakota,0,,0,0,0,,
1947,TN,42,Tennessee,0,,1,1,1,,
1947,TX,43,Texas,0,,1,1,1,,
1947,UT,44,Utah,0,,1,1,0,,
1947,VT,45,Vermont,0,,0,0,0,,
1947,VA,46,Virginia,0,,1,1,1,,
1947,WA,47,Washington,0,,1,0.5,0,,
1947,WV,48,West Virginia,0,,1,1,1,,
1947,WI,49,Wisconsin,0,,0,0,0,,
1947,WY,50,Wyoming,0,,1,0,0,,
1948,AL,1,Alabama,0,,1,1,1,,
1948,AK,2,Alaska,0,,,,,,
1948,AZ,3,Arizona,0,,1,1,1,,
1948,AR,4,Arkansas,0,,1,1,1,,
1948,CA,5,California,0,,0,0,0,,
1948,CO,6,Colorado,0,,1,0,0,,
1948,CT,7,Connecticut,0,,0,0,0,,
1948,DE,8,Delaware,0,,0,0,0,,
1948,DC,8.5,District of Columbia,,,,,,,
1948,FL,9,Florida,0,,1,1,1,,
1948,GA,10,Georgia,0,,1,1,1,,
1948,HI,11,Hawaii,0,,,,,,
1948,ID,12,Idaho,0,,0,0,0,,
1948,IL,13,Illinois,0,,0,0,0,,
1948,IN,14,Indiana,0,,0,0,0,,
1948,IA,15,Iowa,0,,0,0,0,,
1948,KS,16,Kansas,0,,0,0,0,,
1948,KY,17,Kentucky,0,,1,1,1,,
1948,LA,18,Louisiana,0,,1,1,1,,
1948,ME,19,Maine,0,,0,0,0,,
1948,MD,20,Maryland,0,,1,1,1,,
1948,MA,21,Massachusetts,0,,0,0,0,,
1948,MI,22,Michigan,0,,0,0,0,,
1948,MN,23,Minnesota,0,,0,,,,
1948,MS,24,Mississippi,0,,1,1,1,,
1948,MO,25,Missouri,0,,1,0,0,,
1948,MT,26,Montana,0,,0,0,0,,
1948,NE,27,Nebraska,0,,0,,,,
1948,NV,28,Nevada,0,,1,0,1,,
1948,NH,29,New Hampshire,0,,0,0,0,,
1948,NJ,30,New Jersey,0,,0,0,0,,
1948,NM,31,New Mexico,0,,1,1,1,,
1948,NY,32,New York,0,,0,0,0,,
1948,NC,33,North Carolina,0,,1,1,1,,
1948,ND,34,North Dakota,0,,0,0,0,,
1948,OH,35,Ohio,0,,0,0,0,,
1948,OK,36,Oklahoma,0,,1,1,1,,
1948,OR,37,Oregon,0,,0,0,0,,
1948,PA,38,Pennsylvania,0,,0,0,0,,
1948,RI,39,Rhode Island,0,,1,0,1,,
1948,SC,40,South Carolina,0,,1,1,1,,
1948,SD,41,South Dakota,0,,0,0,0,,
1948,TN,42,Tennessee,0,,1,1,1,,
1948,TX,43,Texas,0,,1,1,1,,
1948,UT,44,Utah,0,,1,1,0,,
1948,VT,45,Vermont,0,,0,0,0,,
1948,VA,46,Virginia,0,,1,1,1,,
1948,WA,47,Washington,0,,1,0.5,0,,
1948,WV,48,West Virginia,0,,1,1,1,,
1948,WI,49,Wisconsin,0,,0,0,0,,
1948,WY,50,Wyoming,0,,1,0,0,,
1949,AL,1,Alabama,0,,1,1,1,,
1949,AK,2,Alaska,0,,,0.5,1,,
1949,AZ,3,Arizona,0,,1,1,1,,
1949,AR,4,Arkansas,0,,1,1,1,,
1949,CA,5,California,0,,0,0,0,,
1949,CO,6,Colorado,0,,1,0,1,,
1949,CT,7,Connecticut,0,,1,1,0,,
1949,DE,8,Delaware,0,,1,0,0,,
1949,DC,8.5,District of Columbia,,,,,,,
1949,FL,9,Florida,0,,1,1,1,,
1949,GA,10,Georgia,0,,1,1,1,,
1949,HI,11,Hawaii,0,,,0,0,,
1949,ID,12,Idaho,0,,0,1,0,,
1949,IL,13,Illinois,0,,1,0,1,,
1949,IN,14,Indiana,0,,1,0,1,,
1949,IA,15,Iowa,0,,0,0,0,,
1949,KS,16,Kansas,0,,0,0,0,,
1949,KY,17,Kentucky,0,,1,1,1,,
1949,LA,18,Louisiana,0,,1,1,1,,
1949,ME,19,Maine,0,,0,0,0,,
1949,MD,20,Maryland,0,,1,1,1,,
1949,MA,21,Massachusetts,0,,1,0.5,1,,
1949,MI,22,Michigan,0,,1,0,0,,
1949,MN,23,Minnesota,0,,0,,,,
1949,MS,24,Mississippi,0,,1,1,1,,
1949,MO,25,Missouri,0,,1,1,1,,
1949,MT,26,Montana,0,,1,0,1,,
1949,NE,27,Nebraska,0,,0,,,,
1949,NV,28,Nevada,0,,1,0,1,,
1949,NH,29,New Hampshire,0,,0,0,0,,
1949,NJ,30,New Jersey,0,,0,0,0,,
1949,NM,31,New Mexico,0,,1,1,1,,
1949,NY,32,New York,0,,0,0,0,,
1949,NC,33,North Carolina,0,,1,1,1,,
1949,ND,34,North Dakota,0,,0,0,0,,
1949,OH,35,Ohio,0,,1,1,1,,
1949,OK,36,Oklahoma,0,,1,1,1,,
1949,OR,37,Oregon,0,,0,0,0,,
1949,PA,38,Pennsylvania,0,,0,0,0,,
1949,RI,39,Rhode Island,0,,1,0.5,1,,
1949,SC,40,South Carolina,0,,1,1,1,,
1949,SD,41,South Dakota,0,,0,0,0,,
1949,TN,42,Tennessee,0,,1,1,1,,
1949,TX,43,Texas,0,,1,1,1,,
1949,UT,44,Utah,0,,0,1,1,,
1949,VT,45,Vermont,0,,0,0,0,,
1949,VA,46,Virginia,0,,1,1,1,,
1949,WA,47,Washington,0,,0,0,1,,
1949,WV,48,West Virginia,0,,1,1,1,,
1949,WI,49,Wisconsin,0,,0,0,0,,
1949,WY,50,Wyoming,0,,0,0,0,,
1950,AL,1,Alabama,0,,1,1,1,,
1950,AK,2,Alaska,0,,,0.5,1,,
1950,AZ,3,Arizona,0,,1,1,1,,
1950,AR,4,Arkansas,0,,1,1,1,,
1950,CA,5,California,0,,0,0,0,,
1950,CO,6,Colorado,0,,1,0,1,,
1950,CT,7,Connecticut,0,,1,1,0,,
1950,DE,8,Delaware,0,,1,0,0,,
1950,DC,8.5,District of Columbia,,,,,,,
1950,FL,9,Florida,0,,1,1,1,,
1950,GA,10,Georgia,0,,1,1,1,,
1950,HI,11,Hawaii,0,,,0,0,,
1950,ID,12,Idaho,0,,0,1,0,,
1950,IL,13,Illinois,0,,1,0,1,,
1950,IN,14,Indiana,0,,1,0,1,,
1950,IA,15,Iowa,0,,0,0,0,,
1950,KS,16,Kansas,0,,0,0,0,,
1950,KY,17,Kentucky,0,,1,1,1,,
1950,LA,18,Louisiana,0,,1,1,1,,
1950,ME,19,Maine,0,,0,0,0,,
1950,MD,20,Maryland,0,,1,1,1,,
1950,MA,21,Massachusetts,0,,1,0.5,1,,
1950,MI,22,Michigan,0,,1,0,0,,
1950,MN,23,Minnesota,0,,0,,,,
1950,MS,24,Mississippi,0,,1,1,1,,
1950,MO,25,Missouri,0,,1,1,1,,
1950,MT,26,Montana,0,,1,0,1,,
1950,NE,27,Nebraska,0,,0,,,,
1950,NV,28,Nevada,0,,1,0,1,,
1950,NH,29,New Hampshire,0,,0,0,0,,
1950,NJ,30,New Jersey,0,,0,0,0,,
1950,NM,31,New Mexico,0,,1,1,1,,
1950,NY,32,New York,0,,0,0,0,,
1950,NC,33,North Carolina,0,,1,1,1,,
1950,ND,34,North Dakota,0,,0,0,0,,
1950,OH,35,Ohio,0,,1,1,1,,
1950,OK,36,Oklahoma,0,,1,1,1,,
1950,OR,37,Oregon,0,,0,0,0,,
1950,PA,38,Pennsylvania,0,,0,0,0,,
1950,RI,39,Rhode Island,0,,1,0.5,1,,
1950,SC,40,South Carolina,0,,1,1,1,,
1950,SD,41,South Dakota,0,,0,0,0,,
1950,TN,42,Tennessee,0,,1,1,1,,
1950,TX,43,Texas,0,,1,1,1,,
1950,UT,44,Utah,0,,0,1,1,,
1950,VT,45,Vermont,0,,0,0,0,,
1950,VA,46,Virginia,0,,1,1,1,,
1950,WA,47,Washington,0,,0,0,1,,
1950,WV,48,West Virginia,0,,1,1,1,,
1950,WI,49,Wisconsin,0,,0,0,0,,
1950,WY,50,Wyoming,0,,0,0,0,,
1951,AL,1,Alabama,0,,1,1,1,,
1951,AK,2,Alaska,0,,,0.5,1,,
1951,AZ,3,Arizona,0,,0,1,1,,
1951,AR,4,Arkansas,0,,1,1,1,,
1951,CA,5,California,0,,0,0,0,,
1951,CO,6,Colorado,0,,0,0,0,,
1951,CT,7,Connecticut,0,,0,1,0,,
1951,DE,8,Delaware,0,,1,1,0,,
1951,DC,8.5,District of Columbia,,,,,,,
1951,FL,9,Florida,0,,1,1,1,,
1951,GA,10,Georgia,0,,1,1,1,,
1951,HI,11,Hawaii,0,,,0,0,,
1951,ID,12,Idaho,0,,0,0,0,,
1951,IL,13,Illinois,0,,1,0,0,,
1951,IN,14,Indiana,0,,1,0,0,,
1951,IA,15,Iowa,0,,0,0,0,,
1951,KS,16,Kansas,0,,0,0,0,,
1951,KY,17,Kentucky,0,,1,1,1,,
1951,LA,18,Louisiana,0,,1,1,1,,
1951,ME,19,Maine,0,,0,0,0,,
1951,MD,20,Maryland,0,,0,1,1,,
1951,MA,21,Massachusetts,0,,1,0,1,,
1951,MI,22,Michigan,0,,1,0,0,,
1951,MN,23,Minnesota,0,,0,0,0,,
1951,MS,24,Mississippi,0,,1,1,1,,
1951,MO,25,Missouri,0,,1,1,1,,
1951,MT,26,Montana,0,,1,0.5,0,,
1951,NE,27,Nebraska,0,,0,,,,
1951,NV,28,Nevada,0,,0,0,1,,
1951,NH,29,New Hampshire,0,,0,0,0,,
1951,NJ,30,New Jersey,0,,0,0,0,,
1951,NM,31,New Mexico,0,,0,1,1,,
1951,NY,32,New York,0,,0,0,0,,
1951,NC,33,North Carolina,0,,1,1,1,,
1951,ND,34,North Dakota,0,,0,0,0,,
1951,OH,35,Ohio,0,,1,0,0,,
1951,OK,36,Oklahoma,0,,1,1,1,,
1951,OR,37,Oregon,0,,0,0,0,,
1951,PA,38,Pennsylvania,0,,0,0,0,,
1951,RI,39,Rhode Island,0,,1,0,1,,
1951,SC,40,South Carolina,0,,1,1,1,,
1951,SD,41,South Dakota,0,,0,0,0,,
1951,TN,42,Tennessee,0,,1,1,1,,
1951,TX,43,Texas,0,,1,1,1,,
1951,UT,44,Utah,0,,0,1,0.5,,
1951,VT,45,Vermont,0,,0,0,0,,
1951,VA,46,Virginia,0,,1,1,1,,
1951,WA,47,Washington,0,,0,1,1,,
1951,WV,48,West Virginia,0,,1,1,1,,
1951,WI,49,Wisconsin,0,,0,0,0,,
1951,WY,50,Wyoming,0,,0,0,0,,
1952,AL,1,Alabama,0,,1,1,1,,
1952,AK,2,Alaska,0,,,0.5,1,,
1952,AZ,3,Arizona,0,,0,1,1,,
1952,AR,4,Arkansas,0,,1,1,1,,
1952,CA,5,California,0,,0,0,0,,
1952,CO,6,Colorado,0,,0,0,0,,
1952,CT,7,Connecticut,0,,0,1,0,,
1952,DE,8,Delaware,0,,1,1,0,,
1952,DC,8.5,District of Columbia,,,,,,,
1952,FL,9,Florida,0,,1,1,1,,
1952,GA,10,Georgia,0,,1,1,1,,
1952,HI,11,Hawaii,0,,,0,0,,
1952,ID,12,Idaho,0,,0,0,0,,
1952,IL,13,Illinois,0,,1,0,0,,
1952,IN,14,Indiana,0,,1,0,0,,
1952,IA,15,Iowa,0,,0,0,0,,
1952,KS,16,Kansas,0,,0,0,0,,
1952,KY,17,Kentucky,0,,1,1,1,,
1952,LA,18,Louisiana,0,,1,1,1,,
1952,ME,19,Maine,0,,0,0,0,,
1952,MD,20,Maryland,0,,0,1,1,,
1952,MA,21,Massachusetts,0,,1,0,1,,
1952,MI,22,Michigan,0,,1,0,0,,
1952,MN,23,Minnesota,0,,0,0,0,,
1952,MS,24,Mississippi,0,,1,1,1,,
1952,MO,25,Missouri,0,,1,1,1,,
1952,MT,26,Montana,0,,1,0.5,0,,
1952,NE,27,Nebraska,0,,0,,,,
1952,NV,28,Nevada,0,,0,0,1,,
1952,NH,29,New Hampshire,0,,0,0,0,,
1952,NJ,30,New Jersey,0,,0,0,0,,
1952,NM,31,New Mexico,0,,0,1,1,,
1952,NY,32,New York,0,,0,0,0,,
1952,NC,33,North Carolina,0,,1,1,1,,
1952,ND,34,North Dakota,0,,0,0,0,,
1952,OH,35,Ohio,0,,1,0,0,,
1952,OK,36,Oklahoma,0,,1,1,1,,
1952,OR,37,Oregon,0,,0,0,0,,
1952,PA,38,Pennsylvania,0,,0,0,0,,
1952,RI,39,Rhode Island,0,,1,0,1,,
1952,SC,40,South Carolina,0,,1,1,1,,
1952,SD,41,South Dakota,0,,0,0,0,,
1952,TN,42,Tennessee,0,,1,1,1,,
1952,TX,43,Texas,0,,1,1,1,,
1952,UT,44,Utah,0,,0,1,0.5,,
1952,VT,45,Vermont,0,,0,0,0,,
1952,VA,46,Virginia,0,,1,1,1,,
1952,WA,47,Washington,0,,0,1,1,,
1952,WV,48,West Virginia,0,,1,1,1,,
1952,WI,49,Wisconsin,0,,0,0,0,,
1952,WY,50,Wyoming,0,,0,0,0,,
1953,AL,1,Alabama,0,,1,1,1,,
1953,AK,2,Alaska,0,,,0,0,,
1953,AZ,3,Arizona,0,,0,1,1,,
1953,AR,4,Arkansas,0,,1,1,1,,
1953,CA,5,California,0,,0,0,0,,
1953,CO,6,Colorado,0,,0,0,0,,
1953,CT,7,Connecticut,0,,0,0,0,,
1953,DE,8,Delaware,0,,0,0,0,,
1953,DC,8.5,District of Columbia,,,,,,,
1953,FL,9,Florida,0,,1,1,1,,
1953,GA,10,Georgia,0,,1,1,1,,
1953,HI,11,Hawaii,0,,,0,0,,
1953,ID,12,Idaho,0,,0,0,0,,
1953,IL,13,Illinois,0,,0,0,0,,
1953,IN,14,Indiana,0,,0,0,0,,
1953,IA,15,Iowa,0,,0,0,0,,
1953,KS,16,Kansas,0,,0,0,0,,
1953,KY,17,Kentucky,0,,1,1,1,,
1953,LA,18,Louisiana,0,,1,1,1,,
1953,ME,19,Maine,0,,0,0,0,,
1953,MD,20,Maryland,0,,0,1,1,,
1953,MA,21,Massachusetts,0,,0,0,0,,
1953,MI,22,Michigan,0,,1,0,0,,
1953,MN,23,Minnesota,0,,0,0,0,,
1953,MS,24,Mississippi,0,,1,1,1,,
1953,MO,25,Missouri,0,,1,1,0,,
1953,MT,26,Montana,0,,0,0,0,,
1953,NE,27,Nebraska,0,,0,,,,
1953,NV,28,Nevada,0,,0,0,1,,
1953,NH,29,New Hampshire,0,,0,0,0,,
1953,NJ,30,New Jersey,0,,0,0,0,,
1953,NM,31,New Mexico,0,,0,1,0,,
1953,NY,32,New York,0,,0,0,0,,
1953,NC,33,North Carolina,0,,1,1,1,,
1953,ND,34,North Dakota,0,,0,0,0,,
1953,OH,35,Ohio,0,,1,0,0,,
1953,OK,36,Oklahoma,0,,1,1,1,,
1953,OR,37,Oregon,0,,0,0,0,,
1953,PA,38,Pennsylvania,0,,0,0,0,,
1953,RI,39,Rhode Island,0,,1,0,1,,
1953,SC,40,South Carolina,0,,1,1,1,,
1953,SD,41,South Dakota,0,,0,0,0,,
1953,TN,42,Tennessee,0,,1,1,1,,
1953,TX,43,Texas,0,,1,1,1,,
1953,UT,44,Utah,0,,0,0,0,,
1953,VT,45,Vermont,0,,0,0,0,,
1953,VA,46,Virginia,0,,1,1,1,,
1953,WA,47,Washington,0,,0,0,0,,
1953,WV,48,West Virginia,0,,1,1,1,,
1953,WI,49,Wisconsin,0,,0,0,0,,
1953,WY,50,Wyoming,0,,0,0,0,,
1954,AL,1,Alabama,0,,1,1,1,,
1954,AK,2,Alaska,0,,,0,0,,
1954,AZ,3,Arizona,0,,0,1,1,,
1954,AR,4,Arkansas,0,,1,1,1,,
1954,CA,5,California,0,,0,0,0,,
1954,CO,6,Colorado,0,,0,0,0,,
1954,CT,7,Connecticut,0,,0,0,0,,
1954,DE,8,Delaware,0,,0,0,0,,
1954,DC,8.5,District of Columbia,,,,,,,
1954,FL,9,Florida,0,,1,1,1,,
1954,GA,10,Georgia,0,,1,1,1,,
1954,HI,11,Hawaii,0,,,0,0,,
1954,ID,12,Idaho,0,,0,0,0,,
1954,IL,13,Illinois,0,,0,0,0,,
1954,IN,14,Indiana,0,,0,0,0,,
1954,IA,15,Iowa,0,,0,0,0,,
1954,KS,16,Kansas,0,,0,0,0,,
1954,KY,17,Kentucky,0,,1,1,1,,
1954,LA,18,Louisiana,0,,1,1,1,,
1954,ME,19,Maine,0,,0,0,0,,
1954,MD,20,Maryland,0,,0,1,1,,
1954,MA,21,Massachusetts,0,,0,0,0,,
1954,MI,22,Michigan,0,,1,0,0,,
1954,MN,23,Minnesota,0,,0,0,0,,
1954,MS,24,Mississippi,0,,1,1,1,,
1954,MO,25,Missouri,0,,1,1,0,,
1954,MT,26,Montana,0,,0,0,0,,
1954,NE,27,Nebraska,0,,0,,,,
1954,NV,28,Nevada,0,,0,0,1,,
1954,NH,29,New Hampshire,0,,0,0,0,,
1954,NJ,30,New Jersey,0,,1,0,0,,
1954,NM,31,New Mexico,0,,0,1,0,,
1954,NY,32,New York,0,,0,0,0,,
1954,NC,33,North Carolina,0,,1,1,1,,
1954,ND,34,North Dakota,0,,0,0,0,,
1954,OH,35,Ohio,0,,1,0,0,,
1954,OK,36,Oklahoma,0,,1,1,1,,
1954,OR,37,Oregon,0,,0,0,0,,
1954,PA,38,Pennsylvania,0,,0,0,0,,
1954,RI,39,Rhode Island,0,,1,0,1,,
1954,SC,40,South Carolina,0,,1,1,1,,
1954,SD,41,South Dakota,0,,0,0,0,,
1954,TN,42,Tennessee,0,,1,1,1,,
1954,TX,43,Texas,0,,1,1,1,,
1954,UT,44,Utah,0,,0,0,0,,
1954,VT,45,Vermont,0,,0,0,0,,
1954,VA,46,Virginia,0,,1,1,1,,
1954,WA,47,Washington,0,,0,0,0,,
1954,WV,48,West Virginia,0,,1,1,1,,
1954,WI,49,Wisconsin,0,,0,0,0,,
1954,WY,50,Wyoming,0,,0,0,0,,
1955,AL,1,Alabama,0,,1,1,1,,
1955,AK,2,Alaska,0,,,1,1,,
1955,AZ,3,Arizona,0,,1,1,1,,
1955,AR,4,Arkansas,0,,1,1,1,,
1955,CA,5,California,0,,0,0,0,,
1955,CO,6,Colorado,0,,1,0,0,,
1955,CT,7,Connecticut,0,,1,1,0,,
1955,DE,8,Delaware,0,,0,1,1,,
1955,DC,8.5,District of Columbia,,,,,,,
1955,FL,9,Florida,0,,1,1,1,,
1955,GA,10,Georgia,0,,1,1,1,,
1955,HI,11,Hawaii,0,,,1,1,,
1955,ID,12,Idaho,0,,0,0,0,,
1955,IL,13,Illinois,0,,0,0,0,,
1955,IN,14,Indiana,0,,0,0,0,,
1955,IA,15,Iowa,0,,0,0,0,,
1955,KS,16,Kansas,0,,0,0,0,,
1955,KY,17,Kentucky,0,,1,1,1,,
1955,LA,18,Louisiana,0,,1,1,1,,
1955,ME,19,Maine,0,,1,0,0,,
1955,MD,20,Maryland,0,,0,1,1,,
1955,MA,21,Massachusetts,0,,0,0,1,,
1955,MI,22,Michigan,0,,1,0,0,,
1955,MN,23,Minnesota,0,,1,0,1,,
1955,MS,24,Mississippi,0,,1,1,1,,
1955,MO,25,Missouri,0,,1,1,1,,
1955,MT,26,Montana,0,,0,0,1,,
1955,NE,27,Nebraska,0,,0,,,,
